gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
22400956,2025-03-13 20:00,Chicago,Bulls,1610612741,Brooklyn,Nets,1610612751,116,110,1610612741,Regular Season,21647,66,,,0
22401141,2025-03-13 20:00,New Orleans,Pelicans,1610612740,Orlando,Magic,1610612753,93,113,1610612753,Regular Season,16323,160,,,0
22400955,2025-03-13 19:30,Milwaukee,Bucks,1610612749,Los Angeles,Lakers,1610612747,126,106,1610612749,Regular Season,18017,642,,,0
22400954,2025-03-13 19:00,Detroit,Pistons,1610612765,Washington,Wizards,1610612764,125,129,1610612764,Regular Season,20062,624,,,0
22400952,2025-03-12 22:00,Denver,Nuggets,1610612743,Minnesota,Timberwolves,1610612750,95,115,1610612750,Regular Season,19832,1000046,,,0
22400953,2025-03-12 22:00,Portland,Trail Blazers,1610612757,New York,Knicks,1610612752,113,114,1610612752,Regular Season,17510,51,,,0
22400948,2025-03-12 20:00,Miami,Heat,1610612748,Los Angeles,Clippers,1610612746,104,119,1610612746,Regular Season,19700,1000100,,,0
22400949,2025-03-12 20:00,Houston,Rockets,1610612745,Phoenix,Suns,1610612756,111,104,1610612745,Regular Season,18055,215,,,0
22400950,2025-03-12 20:00,Memphis,Grizzlies,1610612763,Utah,Jazz,1610612762,122,115,1610612763,Regular Season,16232,242,,,0
22400951,2025-03-12 20:00,San Antonio,Spurs,1610612759,Dallas,Mavericks,1610612742,126,116,1610612759,Regular Season,18354,1000118,,,0
22400945,2025-03-12 19:30,Atlanta,Hawks,1610612737,Charlotte,Hornets,1610612766,123,110,1610612737,Regular Season,15901,650,,,0
22400946,2025-03-12 19:30,Boston,Celtics,1610612738,Oklahoma City,Thunder,1610612760,112,118,1610612760,Regular Season,19156,17,,,0
22400947,2025-03-12 19:30,Toronto,Raptors,1610612761,Philadelphia,76ers,1610612755,118,105,1610612761,Regular Season,18864,643,,,0
22400943,2025-03-11 20:00,New Orleans,Pelicans,1610612740,Los Angeles,Clippers,1610612746,127,120,1610612740,Regular Season,17363,160,,,0
22400942,2025-03-11 19:30,Indiana,Pacers,1610612754,Milwaukee,Bucks,1610612749,115,114,1610612754,Regular Season,15008,1000063,,,0
22400940,2025-03-11 19:00,Cleveland,Cavaliers,1610612739,Brooklyn,Nets,1610612751,109,104,1610612739,Regular Season,19432,1000144,,,0
22400941,2025-03-11 19:00,Detroit,Pistons,1610612765,Washington,Wizards,1610612764,123,103,1610612765,Regular Season,17699,624,,,0
22400939,2025-03-10 22:30,Sacramento,Kings,1610612758,New York,Knicks,1610612752,104,133,1610612752,Regular Season,16539,609,,,0
22400938,2025-03-10 22:00,Golden State,Warriors,1610612744,Portland,Trail Blazers,1610612757,130,120,1610612744,Regular Season,18064,1000011,,,0
22400937,2025-03-10 20:30,San Antonio,Spurs,1610612759,Dallas,Mavericks,1610612742,129,133,1610612742,Regular Season,17735,1000118,,,0
22400933,2025-03-10 20:00,Chicago,Bulls,1610612741,Indiana,Pacers,1610612754,121,103,1610612741,Regular Season,20697,66,,,0
22400934,2025-03-10 20:00,Houston,Rockets,1610612745,Orlando,Magic,1610612753,97,84,1610612745,Regular Season,16665,215,,,0
22400935,2025-03-10 20:00,Memphis,Grizzlies,1610612763,Phoenix,Suns,1610612756,120,118,1610612763,Regular Season,16545,242,,,0
22400936,2025-03-10 20:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,127,140,1610612743,Regular Season,18203,1000052,,,0
22400928,2025-03-10 19:30,Atlanta,Hawks,1610612737,Philadelphia,76ers,1610612755,132,123,1610612737,Regular Season,15269,650,,,0
22400929,2025-03-10 19:30,Boston,Celtics,1610612738,Utah,Jazz,1610612762,114,108,1610612738,Regular Season,19156,17,,,0
22400930,2025-03-10 19:30,Brooklyn,Nets,1610612751,Los Angeles,Lakers,1610612747,111,108,1610612751,Regular Season,18215,461,,,0
22400931,2025-03-10 19:30,Miami,Heat,1610612748,Charlotte,Hornets,1610612766,102,105,1610612766,Regular Season,19600,1000100,,,0
22400932,2025-03-10 19:30,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,119,104,1610612761,Regular Season,18739,643,,,0
22400927,2025-03-09 21:30,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,111,110,1610612746,Regular Season,17927,1000137,,,0
22400926,2025-03-09 21:00,Portland,Trail Blazers,1610612757,Detroit,Pistons,1610612765,112,119,1610612765,Regular Season,19661,51,,,0
22400922,2025-03-09 20:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,100,112,1610612739,Regular Season,17355,642,,,0
22400925,2025-03-09 20:00,Minnesota,Timberwolves,1610612750,San Antonio,Spurs,1610612759,141,124,1610612750,Regular Season,17875,61,,,0
22400924,2025-03-09 19:30,Philadelphia,76ers,1610612755,Utah,Jazz,1610612762,126,122,1610612755,Regular Season,19757,419,,,0
22400923,2025-03-09 19:00,New Orleans,Pelicans,1610612740,Memphis,Grizzlies,1610612763,104,107,1610612763,Regular Season,17435,160,,,0
22400921,2025-03-09 15:30,Dallas,Mavericks,1610612742,Phoenix,Suns,1610612756,116,125,1610612756,Regular Season,20013,193,,,0
22400920,2025-03-09 13:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,127,103,1610612760,Regular Season,18203,1000052,,,0
22400918,2025-03-08 20:30,Boston,Celtics,1610612738,Los Angeles,Lakers,1610612747,111,101,1610612738,Regular Season,19156,17,,,0
22400919,2025-03-08 20:30,Golden State,Warriors,1610612744,Detroit,Pistons,1610612765,115,110,1610612744,Regular Season,18064,1000011,,,0
22400916,2025-03-08 20:00,Miami,Heat,1610612748,Chicago,Bulls,1610612741,109,114,1610612741,Regular Season,19700,1000100,,,0
22400917,2025-03-08 20:00,Milwaukee,Bucks,1610612749,Orlando,Magic,1610612753,109,111,1610612753,Regular Season,17815,642,,,0
22400914,2025-03-08 19:30,Atlanta,Hawks,1610612737,Indiana,Pacers,1610612754,120,118,1610612737,Regular Season,17057,650,,,0
22400915,2025-03-08 19:30,Toronto,Raptors,1610612761,Washington,Wizards,1610612764,117,118,1610612764,Regular Season,19042,643,,,0
22400913,2025-03-08 19:00,Houston,Rockets,1610612745,New Orleans,Pelicans,1610612740,146,117,1610612745,Regular Season,18055,215,,,0
22400912,2025-03-08 18:00,Charlotte,Hornets,1610612766,Brooklyn,Nets,1610612751,105,102,1610612766,Regular Season,18652,9,,,0
22400911,2025-03-07 22:30,Los Angeles,Clippers,1610612746,New York,Knicks,1610612752,105,95,1610612746,Regular Season,17927,1000137,,,0
22400909,2025-03-07 22:00,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,149,141,1610612743,Regular Season,19808,1000046,,,0
22400910,2025-03-07 22:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,127,109,1610612758,Regular Season,18332,609,,,0
22400907,2025-03-07 20:00,Miami,Heat,1610612748,Minnesota,Timberwolves,1610612750,104,106,1610612750,Regular Season,19700,1000100,,,0
22400908,2025-03-07 20:00,Oklahoma City,Thunder,1610612760,Portland,Trail Blazers,1610612757,107,89,1610612760,Regular Season,17911,1000052,,,0
22400905,2025-03-07 19:30,Toronto,Raptors,1610612761,Utah,Jazz,1610612762,118,109,1610612761,Regular Season,18258,643,,,0
22400906,2025-03-07 19:30,Dallas,Mavericks,1610612742,Memphis,Grizzlies,1610612763,111,122,1610612763,Regular Season,20010,193,,,0
22400904,2025-03-07 19:00,Charlotte,Hornets,1610612766,Cleveland,Cavaliers,1610612739,117,118,1610612739,Regular Season,19296,9,,,0
22400903,2025-03-06 22:00,Los Angeles,Lakers,1610612747,New York,Knicks,1610612752,113,109,1610612747,Regular Season,18997,1000069,,,0
22400902,2025-03-06 20:00,New Orleans,Pelicans,1610612740,Houston,Rockets,1610612745,97,109,1610612745,Regular Season,17636,160,,,0
22400899,2025-03-06 19:30,Atlanta,Hawks,1610612737,Indiana,Pacers,1610612754,124,118,1610612737,Regular Season,15656,650,,,0
22400900,2025-03-06 19:30,Boston,Celtics,1610612738,Philadelphia,76ers,1610612755,123,105,1610612738,Regular Season,19156,17,,,0
22400901,2025-03-06 19:30,Brooklyn,Nets,1610612751,Golden State,Warriors,1610612744,119,121,1610612744,Regular Season,18413,461,,,0
22400944,2025-03-06 19:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,123,125,1610612741,Regular Season,17717,1000125,,,0
22400898,2025-03-05 22:30,Los Angeles,Clippers,1610612746,Detroit,Pistons,1610612765,123,115,1610612746,Regular Season,17927,1000137,,,0
22400895,2025-03-05 21:30,Memphis,Grizzlies,1610612763,Oklahoma City,Thunder,1610612760,103,120,1610612760,Regular Season,16723,242,,,0
22400896,2025-03-05 21:00,Denver,Nuggets,1610612743,Sacramento,Kings,1610612758,116,110,1610612743,Regular Season,19618,1000046,,,0
22400897,2025-03-05 20:00,Milwaukee,Bucks,1610612749,Dallas,Mavericks,1610612742,137,107,1610612749,Regular Season,17341,642,,,0
22400891,2025-03-05 19:00,Boston,Celtics,1610612738,Portland,Trail Blazers,1610612757,128,118,1610612738,Regular Season,19156,17,,,0
22400892,2025-03-05 19:00,Charlotte,Hornets,1610612766,Minnesota,Timberwolves,1610612750,110,125,1610612750,Regular Season,17578,9,,,0
22400893,2025-03-05 19:00,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,112,107,1610612739,Regular Season,19432,1000144,,,0
22400894,2025-03-05 19:00,Washington,Wizards,1610612764,Utah,Jazz,1610612762,125,122,1610612764,Regular Season,14761,77,,,0
22400890,2025-03-04 22:30,Los Angeles,Lakers,1610612747,New Orleans,Pelicans,1610612740,136,115,1610612747,Regular Season,18997,1000069,,,0
22400889,2025-03-04 22:00,Phoenix,Suns,1610612756,Los Angeles,Clippers,1610612746,119,117,1610612756,Regular Season,17071,1000145,,,0
22400888,2025-03-04 20:30,San Antonio,Spurs,1610612759,Brooklyn,Nets,1610612751,127,113,1610612759,Regular Season,16703,1000118,,,0
22400886,2025-03-04 20:00,Chicago,Bulls,1610612741,Cleveland,Cavaliers,1610612739,117,139,1610612739,Regular Season,20943,66,,,0
22400887,2025-03-04 20:00,Minnesota,Timberwolves,1610612750,Philadelphia,76ers,1610612755,126,112,1610612750,Regular Season,17297,61,,,0
22400884,2025-03-04 19:30,Atlanta,Hawks,1610612737,Milwaukee,Bucks,1610612749,121,127,1610612749,Regular Season,16008,650,,,0
22400885,2025-03-04 19:30,New York,Knicks,1610612752,Golden State,Warriors,1610612744,102,114,1610612744,Regular Season,19812,30,,,0
22400882,2025-03-04 19:00,Indiana,Pacers,1610612754,Houston,Rockets,1610612745,115,102,1610612754,Regular Season,15513,1000063,,,0
22400883,2025-03-04 19:00,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,113,114,1610612761,Regular Season,17406,1000125,,,0
22400881,2025-03-03 21:00,Utah,Jazz,1610612762,Detroit,Pistons,1610612765,106,134,1610612765,Regular Season,18175,1000106,,,0
22400880,2025-03-03 20:30,Dallas,Mavericks,1610612742,Sacramento,Kings,1610612758,98,122,1610612758,Regular Season,19711,193,,,0
22400878,2025-03-03 20:00,Memphis,Grizzlies,1610612763,Atlanta,Hawks,1610612737,130,132,1610612737,Regular Season,15719,242,,,0
22400879,2025-03-03 20:00,Oklahoma City,Thunder,1610612760,Houston,Rockets,1610612745,137,128,1610612760,Regular Season,17714,1000052,,,0
22400877,2025-03-03 19:30,Miami,Heat,1610612748,Washington,Wizards,1610612764,106,90,1610612748,Regular Season,19600,1000100,,,0
22400875,2025-03-03 19:00,Charlotte,Hornets,1610612766,Golden State,Warriors,1610612744,101,119,1610612744,Regular Season,19223,9,,,0
22400876,2025-03-03 19:00,Philadelphia,76ers,1610612755,Portland,Trail Blazers,1610612757,102,119,1610612757,Regular Season,19776,419,,,0
22400873,2025-03-02 21:30,Phoenix,Suns,1610612756,Minnesota,Timberwolves,1610612750,98,116,1610612750,Regular Season,17071,1000145,,,0
22400874,2025-03-02 21:30,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,108,102,1610612747,Regular Season,18997,1000069,,,0
22400872,2025-03-02 20:00,Utah,Jazz,1610612762,New Orleans,Pelicans,1610612740,121,128,1610612740,Regular Season,18175,1000106,,,0
22400871,2025-03-02 19:00,San Antonio,Spurs,1610612759,Oklahoma City,Thunder,1610612760,132,146,1610612760,Regular Season,17745,1000118,,,0
22400869,2025-03-02 18:00,Miami,Heat,1610612748,New York,Knicks,1610612752,112,116,1610612752,Regular Season,19725,1000100,,,0
22400870,2025-03-02 18:00,Orlando,Magic,1610612753,Toronto,Raptors,1610612761,102,104,1610612761,Regular Season,19015,1000125,,,0
22400868,2025-03-02 17:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,127,112,1610612754,Regular Season,17028,1000063,,,0
22400867,2025-03-02 15:30,Cleveland,Cavaliers,1610612739,Portland,Trail Blazers,1610612757,133,129,1610612739,Regular Season,19432,1000144,,,0
22400866,2025-03-02 13:00,Boston,Celtics,1610612738,Denver,Nuggets,1610612743,110,103,1610612738,Regular Season,19156,17,,,0
22400864,2025-03-01 20:30,Philadelphia,76ers,1610612755,Golden State,Warriors,1610612744,126,119,1610612755,Regular Season,20159,419,,,0
22400865,2025-03-01 20:30,Dallas,Mavericks,1610612742,Milwaukee,Bucks,1610612749,117,132,1610612749,Regular Season,20272,193,,,0
22400862,2025-03-01 20:00,Houston,Rockets,1610612745,Sacramento,Kings,1610612758,103,113,1610612758,Regular Season,18055,215,,,0
22400863,2025-03-01 20:00,Memphis,Grizzlies,1610612763,San Antonio,Spurs,1610612759,128,130,1610612759,Regular Season,16822,242,,,0
22400861,2025-03-01 19:00,Detroit,Pistons,1610612765,Brooklyn,Nets,1610612751,115,94,1610612765,Regular Season,20062,624,,,0
22400860,2025-03-01 18:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,100,113,1610612764,Regular Season,17904,9,,,0
22400859,2025-02-28 22:00,Los Angeles,Lakers,1610612747,Los Angeles,Clippers,1610612746,106,102,1610612747,Regular Season,18997,1000069,,,0
22400858,2025-02-28 21:30,Utah,Jazz,1610612762,Minnesota,Timberwolves,1610612750,117,116,1610612762,Regular Season,18175,1000106,,,0
22400857,2025-02-28 21:00,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,125,108,1610612756,Regular Season,17071,1000145,,,0
22400854,2025-02-28 20:00,Miami,Heat,1610612748,Indiana,Pacers,1610612754,125,120,1610612748,Regular Season,19850,1000100,,,0
22400855,2025-02-28 20:00,Chicago,Bulls,1610612741,Toronto,Raptors,1610612761,125,115,1610612741,Regular Season,20938,66,,,0
22400856,2025-02-28 20:00,Memphis,Grizzlies,1610612763,New York,Knicks,1610612752,113,114,1610612752,Regular Season,17794,242,,,0
22400851,2025-02-28 19:30,Atlanta,Hawks,1610612737,Oklahoma City,Thunder,1610612760,119,135,1610612760,Regular Season,17712,650,,,0
22400852,2025-02-28 19:30,Boston,Celtics,1610612738,Cleveland,Cavaliers,1610612739,116,123,1610612739,Regular Season,19156,17,,,0
22400853,2025-02-28 19:30,Brooklyn,Nets,1610612751,Portland,Trail Blazers,1610612757,102,121,1610612757,Regular Season,18018,461,,,0
22400850,2025-02-28 19:00,Detroit,Pistons,1610612765,Denver,Nuggets,1610612743,119,134,1610612743,Regular Season,20062,624,,,0
22400849,2025-02-27 22:30,Los Angeles,Lakers,1610612747,Minnesota,Timberwolves,1610612750,111,102,1610612747,Regular Season,18997,1000069,,,0
22400848,2025-02-27 21:00,Phoenix,Suns,1610612756,New Orleans,Pelicans,1610612740,116,124,1610612740,Regular Season,17071,1000145,,,0
22400847,2025-02-27 20:30,Dallas,Mavericks,1610612742,Charlotte,Hornets,1610612766,103,96,1610612742,Regular Season,20009,193,,,0
22400846,2025-02-27 20:00,Milwaukee,Bucks,1610612749,Denver,Nuggets,1610612743,121,112,1610612749,Regular Season,17566,642,,,0
22400845,2025-02-27 19:00,Orlando,Magic,1610612753,Golden State,Warriors,1610612744,115,121,1610612744,Regular Season,18846,1000125,,,0
22400844,2025-02-26 21:30,Houston,Rockets,1610612745,San Antonio,Spurs,1610612759,118,106,1610612745,Regular Season,18055,215,,,0
22400843,2025-02-26 21:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,101,118,1610612758,Regular Season,18175,1000106,,,0
22400842,2025-02-26 20:00,Chicago,Bulls,1610612741,Los Angeles,Clippers,1610612746,117,122,1610612746,Regular Season,20356,66,,,0
22400840,2025-02-26 19:30,Brooklyn,Nets,1610612751,Oklahoma City,Thunder,1610612760,121,129,1610612760,Regular Season,17926,461,,,0
22400841,2025-02-26 19:30,Miami,Heat,1610612748,Atlanta,Hawks,1610612737,131,109,1610612748,Regular Season,19600,1000100,,,0
22400836,2025-02-26 19:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,117,97,1610612765,Regular Season,20062,624,,,0
22400837,2025-02-26 19:00,Indiana,Pacers,1610612754,Toronto,Raptors,1610612761,111,91,1610612754,Regular Season,16596,1000063,,,0
22400838,2025-02-26 19:00,New York,Knicks,1610612752,Philadelphia,76ers,1610612755,110,105,1610612752,Regular Season,19812,30,,,0
22400839,2025-02-26 19:00,Washington,Wizards,1610612764,Portland,Trail Blazers,1610612757,121,129,1610612757,Regular Season,12943,77,,,0
22400834,2025-02-25 22:00,Golden State,Warriors,1610612744,Charlotte,Hornets,1610612766,128,92,1610612744,Regular Season,18064,1000011,,,0
22400835,2025-02-25 22:00,Los Angeles,Lakers,1610612747,Dallas,Mavericks,1610612742,107,99,1610612747,Regular Season,18997,1000069,,,0
22400831,2025-02-25 20:00,Houston,Rockets,1610612745,Milwaukee,Bucks,1610612749,100,97,1610612745,Regular Season,18055,215,,,0
22400832,2025-02-25 20:00,Memphis,Grizzlies,1610612763,Phoenix,Suns,1610612756,151,148,1610612763,Regular Season,16202,242,,,0
22400833,2025-02-25 20:00,New Orleans,Pelicans,1610612740,San Antonio,Spurs,1610612759,109,103,1610612740,Regular Season,16767,160,,,0
22400830,2025-02-25 19:30,Orlando,Magic,1610612753,Cleveland,Cavaliers,1610612739,82,122,1610612739,Regular Season,18846,1000125,,,0
22400829,2025-02-25 19:00,Toronto,Raptors,1610612761,Boston,Celtics,1610612738,101,111,1610612738,Regular Season,18134,643,,,0
22400828,2025-02-24 22:00,Sacramento,Kings,1610612758,Charlotte,Hornets,1610612766,130,88,1610612758,Regular Season,17832,609,,,0
22400827,2025-02-24 21:00,Utah,Jazz,1610612762,Portland,Trail Blazers,1610612757,112,114,1610612757,Regular Season,18175,1000106,,,0
22400826,2025-02-24 20:00,Oklahoma City,Thunder,1610612760,Minnesota,Timberwolves,1610612750,128,131,1610612750,Regular Season,18203,1000052,,,0
22400825,2025-02-24 19:30,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,98,86,1610612737,Regular Season,16189,650,,,0
22400821,2025-02-24 19:00,Detroit,Pistons,1610612765,Los Angeles,Clippers,1610612746,106,97,1610612765,Regular Season,18989,624,,,0
22400822,2025-02-24 19:00,Indiana,Pacers,1610612754,Denver,Nuggets,1610612743,116,125,1610612743,Regular Season,16549,1000063,,,0
22400823,2025-02-24 19:00,Philadelphia,76ers,1610612755,Chicago,Bulls,1610612741,110,142,1610612741,Regular Season,19765,419,,,0
22400824,2025-02-24 19:00,Washington,Wizards,1610612764,Brooklyn,Nets,1610612751,107,99,1610612764,Regular Season,13785,77,,,0
22400820,2025-02-23 21:30,Minnesota,Timberwolves,1610612750,Oklahoma City,Thunder,1610612760,123,130,1610612760,Regular Season,18978,61,,,0
22400818,2025-02-23 19:00,New Orleans,Pelicans,1610612740,San Antonio,Spurs,1610612759,114,96,1610612740,Regular Season,17399,160,,,0
22400819,2025-02-23 19:00,Cleveland,Cavaliers,1610612739,Memphis,Grizzlies,1610612763,129,123,1610612739,Regular Season,19432,1000144,,,0
22400814,2025-02-23 18:00,Atlanta,Hawks,1610612737,Detroit,Pistons,1610612765,143,148,1610612765,Regular Season,17051,650,,,0
22400815,2025-02-23 18:00,Orlando,Magic,1610612753,Washington,Wizards,1610612764,110,90,1610612753,Regular Season,18712,1000125,,,0
22400816,2025-02-23 18:00,Toronto,Raptors,1610612761,Phoenix,Suns,1610612756,127,109,1610612761,Regular Season,18989,643,,,0
22400817,2025-02-23 18:00,Milwaukee,Bucks,1610612749,Miami,Heat,1610612748,120,113,1610612749,Regular Season,17442,642,,,0
22400813,2025-02-23 17:00,Indiana,Pacers,1610612754,Los Angeles,Clippers,1610612746,129,111,1610612754,Regular Season,16950,1000063,,,0
22400812,2025-02-23 15:30,Golden State,Warriors,1610612744,Dallas,Mavericks,1610612742,126,102,1610612744,Regular Season,18064,1000011,,,0
22400811,2025-02-23 13:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,118,105,1610612738,Regular Season,19156,17,,,0
22400810,2025-02-22 22:00,Portland,Trail Blazers,1610612757,Charlotte,Hornets,1610612766,141,88,1610612757,Regular Season,18501,51,,,0
22400809,2025-02-22 21:30,Utah,Jazz,1610612762,Houston,Rockets,1610612745,124,115,1610612762,Regular Season,18175,1000106,,,0
22400808,2025-02-22 20:30,Denver,Nuggets,1610612743,Los Angeles,Lakers,1610612747,100,123,1610612747,Regular Season,19998,1000046,,,0
22400807,2025-02-22 19:30,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,103,105,1610612751,Regular Season,20431,419,,,0
22400806,2025-02-22 17:00,Chicago,Bulls,1610612741,Phoenix,Suns,1610612756,117,121,1610612756,Regular Season,21116,66,,,0
22400805,2025-02-21 22:00,Sacramento,Kings,1610612758,Golden State,Warriors,1610612744,108,132,1610612744,Regular Season,18098,609,,,0
22400801,2025-02-21 21:30,Houston,Rockets,1610612745,Minnesota,Timberwolves,1610612750,121,115,1610612745,Regular Season,18055,215,,,0
22400804,2025-02-21 21:30,Utah,Jazz,1610612762,Oklahoma City,Thunder,1610612760,107,130,1610612760,Regular Season,18175,1000106,,,0
22400802,2025-02-21 20:30,San Antonio,Spurs,1610612759,Detroit,Pistons,1610612765,110,125,1610612765,Regular Season,16143,1000080,,,0
22400803,2025-02-21 20:30,Dallas,Mavericks,1610612742,New Orleans,Pelicans,1610612740,111,103,1610612742,Regular Season,20125,193,,,0
22400800,2025-02-21 19:30,Toronto,Raptors,1610612761,Miami,Heat,1610612748,111,120,1610612748,Regular Season,19584,643,,,0
22400797,2025-02-21 19:00,Cleveland,Cavaliers,1610612739,New York,Knicks,1610612752,142,105,1610612739,Regular Season,19432,1000144,,,0
22400798,2025-02-21 19:00,Orlando,Magic,1610612753,Memphis,Grizzlies,1610612763,104,105,1610612763,Regular Season,18945,1000125,,,0
22400799,2025-02-21 19:00,Washington,Wizards,1610612764,Milwaukee,Bucks,1610612749,101,104,1610612749,Regular Season,18865,77,,,0
22400796,2025-02-20 22:00,Portland,Trail Blazers,1610612757,Los Angeles,Lakers,1610612747,102,110,1610612747,Regular Season,19399,51,,,0
22400795,2025-02-20 21:30,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,120,109,1610612759,Regular Season,16246,1000080,,,0
22400794,2025-02-20 21:00,Denver,Nuggets,1610612743,Charlotte,Hornets,1610612766,129,115,1610612743,Regular Season,19870,1000046,,,0
22400793,2025-02-20 20:00,Milwaukee,Bucks,1610612749,Los Angeles,Clippers,1610612746,116,110,1610612749,Regular Season,17341,642,,,0
22400790,2025-02-20 19:30,Atlanta,Hawks,1610612737,Orlando,Magic,1610612753,108,114,1610612753,Regular Season,16436,650,,,0
22400791,2025-02-20 19:30,Brooklyn,Nets,1610612751,Cleveland,Cavaliers,1610612739,97,110,1610612739,Regular Season,17926,461,,,0
22400792,2025-02-20 19:30,New York,Knicks,1610612752,Chicago,Bulls,1610612741,113,111,1610612752,Regular Season,19812,30,,,0
22400788,2025-02-20 19:00,Indiana,Pacers,1610612754,Memphis,Grizzlies,1610612763,127,113,1610612754,Regular Season,17274,1000063,,,0
22400789,2025-02-20 19:00,Philadelphia,76ers,1610612755,Boston,Celtics,1610612738,104,124,1610612738,Regular Season,19752,419,,,0
22401004,2025-02-13 21:00,Utah,Jazz,1610612762,Los Angeles,Clippers,1610612746,116,120,1610612746,Regular Season,18175,1000106,,,0
22400786,2025-02-13 20:30,Dallas,Mavericks,1610612742,Miami,Heat,1610612748,118,113,1610612742,Regular Season,19935,193,,,0
22400787,2025-02-13 20:30,Minnesota,Timberwolves,1610612750,Oklahoma City,Thunder,1610612760,116,101,1610612750,Regular Season,18978,61,,,0
22400784,2025-02-13 20:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,98,105,1610612744,Regular Season,18055,215,,,0
22400785,2025-02-13 20:00,New Orleans,Pelicans,1610612740,Sacramento,Kings,1610612758,140,133,1610612740,Regular Season,16686,160,,,0
22400783,2025-02-12 22:30,Los Angeles,Clippers,1610612746,Memphis,Grizzlies,1610612763,128,114,1610612746,Regular Season,14997,1000137,,,0
22400782,2025-02-12 21:30,Dallas,Mavericks,1610612742,Golden State,Warriors,1610612744,111,107,1610612742,Regular Season,20311,193,,,0
22400780,2025-02-12 21:00,Denver,Nuggets,1610612743,Portland,Trail Blazers,1610612757,132,121,1610612743,Regular Season,19901,1000046,,,0
22400781,2025-02-12 21:00,Utah,Jazz,1610612762,Los Angeles,Lakers,1610612747,131,119,1610612762,Regular Season,18175,1000106,,,0
22400779,2025-02-12 20:30,Houston,Rockets,1610612745,Phoenix,Suns,1610612756,119,111,1610612745,Regular Season,16227,215,,,0
22400775,2025-02-12 20:00,Chicago,Bulls,1610612741,Detroit,Pistons,1610612765,110,128,1610612765,Regular Season,18916,66,,,0
22400776,2025-02-12 20:00,Minnesota,Timberwolves,1610612750,Milwaukee,Bucks,1610612749,101,103,1610612749,Regular Season,18978,61,,,0
22400777,2025-02-12 20:00,New Orleans,Pelicans,1610612740,Sacramento,Kings,1610612758,111,119,1610612758,Regular Season,17444,160,,,0
22400778,2025-02-12 20:00,Oklahoma City,Thunder,1610612760,Miami,Heat,1610612748,115,101,1610612760,Regular Season,17835,1000052,,,0
22400772,2025-02-12 19:30,Brooklyn,Nets,1610612751,Philadelphia,76ers,1610612755,100,96,1610612751,Regular Season,16133,461,,,0
22400773,2025-02-12 19:30,New York,Knicks,1610612752,Atlanta,Hawks,1610612737,149,148,1610612752,Regular Season,19812,30,,,0
22400774,2025-02-12 19:30,Toronto,Raptors,1610612761,Cleveland,Cavaliers,1610612739,108,131,1610612739,Regular Season,16549,643,,,0
22400769,2025-02-12 19:00,Boston,Celtics,1610612738,San Antonio,Spurs,1610612759,116,103,1610612738,Regular Season,19156,17,,,0
22400770,2025-02-12 19:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,102,86,1610612753,Regular Season,18947,1000125,,,0
22400771,2025-02-12 19:00,Washington,Wizards,1610612764,Indiana,Pacers,1610612754,130,134,1610612754,Regular Season,11457,77,,,0
22400767,2025-02-11 22:00,Phoenix,Suns,1610612756,Memphis,Grizzlies,1610612763,112,119,1610612763,Regular Season,17071,1000051,,,0
22400766,2025-02-11 20:00,Chicago,Bulls,1610612741,Detroit,Pistons,1610612765,92,132,1610612765,Regular Season,18321,66,,,0
22400765,2025-02-11 19:30,Indiana,Pacers,1610612754,New York,Knicks,1610612752,115,128,1610612752,Regular Season,16685,1000063,,,0
22400764,2025-02-11 19:00,Philadelphia,76ers,1610612755,Toronto,Raptors,1610612761,103,106,1610612761,Regular Season,19767,419,,,0
22400768,2025-02-10 22:30,Los Angeles,Lakers,1610612747,Utah,Jazz,1610612762,132,113,1610612747,Regular Season,18997,1000069,,,0
